3:10 to Yuma|7.8
Taken 3|6.0
Out of Sight|7.0
The Cable Guy|6.0
Earth|7.8
Dick Tracy|6.1
The Thomas Crown Affair|6.8
Riding in Cars with Boys|6.4
First Blood|7.7
Solaris|8.1
Happily N'Ever After|4.5
Mary Reilly|5.8
My Best Friend's Wedding|6.3
America's Sweethearts|5.7
Insomnia|7.2
Star Trek: First Contact|7.6
Jonah Hex|4.7
Courage Under Fire|6.6
Liar Liar|6.8
The Infiltrator|7.3
Inchon|2.7
The Flintstones|4.8
Taken 2|6.3
Scary Movie 3|5.5
Miss Congeniality|6.2
Journey to the Center of the Earth|5.8
The Princess Diaries 2: Royal Engagement|5.7
The Pelican Brief|6.5
The Client|6.7
The Bucket List|7.4
Patriot Games|6.9
Monster-in-Law|5.5
Prisoners|8.1
Training Day|7.7
Galaxy Quest|7.3
Scary Movie 2|5.2
The Muppets|7.1
Blade|7.1
Coach Carter|7.2
Changing Lanes|6.5
Anaconda|4.6
Coyote Ugly|5.6
Love Actually|7.7
A Bug's Life|7.2
From Hell|6.8
The Specialist|5.4
Tin Cup|6.3
Yours, Mine and Ours|7.2
Kicking & Screaming|5.6
The Hitchhiker's Guide to the Galaxy|6.8
Fat Albert|4.3
Resident Evil: Extinction|6.3
Blended|6.5
Last Holiday|6.4
The River Wild|6.3
The Indian in the Cupboard|5.9
Savages|6.5
Cellular|6.5
Johnny English|6.1
The Ant Bully|5.9
Dune|6.6
Across the Universe|7.4
Revolutionary Road|7.3
16 Blocks|6.6
Babylon A.D.|5.6
The Glimmer Man|5.3
Multiplicity|6.0
Aliens in the Attic|5.4
The Pledge|6.8
The Producers|6.4
Dredd|7.1
The Phantom|4.9
All the Pretty Horses|5.8
Nixon|7.1
The Ghost Writer|7.2
Deep Rising|6.0
Miracle at St. Anna|6.0
Curse of the Golden Flower|7.0
Bangkok Dangerous|5.4
Big Trouble|6.5
Love in the Time of Cholera|6.4
The Returned|8.3
Shadow Conspiracy|4.9
Johnny English Reborn|6.3
Foodfight!|1.7
Argo|7.7
The Fugitive|7.8
The Bounty Hunter|5.5
Sleepers|7.5
Rambo: First Blood Part II|6.4
The Juror|5.6
Pinocchio|7.5
Heaven's Gate|6.8
Underworld: Evolution|6.8
Victor Frankenstein|6.0
Finding Forrester|7.3
28 Days|6.0
Unleashed|7.0
The Sweetest Thing|5.1
The Firm|6.8
Charlie St. Cloud|6.5
The Mechanic|6.6
21 Jump Street|7.2
Notting Hill|7.0
Chicken Run|7.0
Along Came Polly|5.9
Boomerang|5.4
The Heat|6.6
Cleopatra|7.0
Here Comes the Boom|6.5
High Crimes|6.3
The Mirror Has Two Faces|6.5
The Mothman Prophecies|6.5
Brüno|5.8
Licence to Kill|6.6
Red Riding Hood|5.4
15 Minutes|6.1
Super Mario Bros.|4.0
Lord of War|7.6
Hero|7.9
One for the Money|5.3
The Interview|6.6
The Warrior's Way|6.3
McHale's Navy|7.5
Micmacs|7.2
8 Mile|7.0
Animal Kingdom: Let's go Ape|4.9
A Knight's Tale|6.9
The Medallion|5.2
The Sixth Sense|8.1
Man on a Ledge|6.6
The Big Year|6.2
The Karate Kid|7.2
American Hustle|7.3
The Proposal|6.7
Double Jeopardy|6.4
Back to the Future Part II|7.8
Lucy|6.4
Fifty Shades of Grey|4.1
Spy Kids 3-D: Game Over|4.1
A Time to Kill|7.4
Cheaper by the Dozen|5.8
Lone Survivor|7.6
A League of Their Own|7.2
The Conjuring 2|7.8
The Social Network|7.7
He's Just Not That Into You|6.4
Scary Movie 4|5.1
Scream 3|5.5
Back to the Future Part III|7.4
Get Hard|6.0
Bram Stoker's Dracula|7.5
Julie & Julia|7.0
42|7.5
The Talented Mr. Ripley|7.3
Dumb and Dumber To|5.7
Eight Below|7.3
The Intern|7.2
Ride Along 2|5.9
The Last of the Mohicans|7.8
Ray|7.7
Sin City|8.1
Vantage Point|6.6
I Love You, Man|7.1
Shallow Hal|5.9
JFK|8.0
Big Momma's House 2|4.6
The Mexican|6.1
Unbroken|7.2
17 Again|6.4
The Other Woman|6.0
The Final Destination|5.2
Bridge of Spies|7.6
Behind Enemy Lines|6.4
Get Him to the Greek|6.4
Shall We Dance|6.1
Small Soldiers|6.1
Spawn|5.2
The Count of Monte Cristo|7.7
The Lincoln Lawyer|7.3
Unknown|6.9
The Prestige|8.5
Horrible Bosses 2|6.3
Escape from Planet Earth|5.9
Apocalypto|7.8
The Living Daylights|6.7
Predators|6.4
Legal Eagles|5.9
Secret Window|6.6
The Lake House|6.8
The Skeleton Key|6.5
The Odd Life of Timothy Green|6.6
Made of Honor|5.8
Jersey Boys|6.9
The Rainmaker|7.1
Gothika|5.8
Amistad|7.2
Medicine Man|6.0
Aliens vs. Predator: Requiem|4.7
Ri¢hie Ri¢h|5.2
Autumn in New York|5.5
Music and Lyrics|6.5
Paul|7.0
The Guilt Trip|5.8
Scream 4|6.2
8MM|6.5
The Doors|7.2
Sex Tape|5.1
Hanging Up|4.7
Final Destination 5|5.9
Mickey Blue Eyes|5.8
Pay It Forward|7.2
Fever Pitch|6.2
Arthur|7.4
Drillbit Taylor|5.7
A Million Ways to Die in the West|6.1
The Shadow|6.0
Extremely Loud & Incredibly Close|6.9
Morning Glory|6.5
Get Rich or Die Tryin'|5.0
The Art of War|5.7
Rent|7.0
Bless the Child|5.1
The Out-of-Towners|5.3
The Island of Dr. Moreau|4.4
The Musketeer|4.7
The Other Boleyn Girl|6.7
Sweet November|6.7
The Reaping|5.7
Mean Streets|7.4
Renaissance Man|6.1
Colombiana|6.4
The Magic Sword: Quest for Camelot|6.2
City by the Sea|6.2
At First Sight|5.9
Torque|4.0
City Hall|6.2
Showgirls|4.6
Marie Antoinette|6.4
Kiss of Death|5.9
Get Carter|5.1
The Impossible|7.6
Ishtar|4.2
Fantastic Mr. Fox|7.8
Life or Something Like It|5.8
Memoirs of an Invisible Man|5.9
Amélie|8.4
New York Minute|4.8
Alfie|6.2
Big Miracle|6.5
The Deep End of the Ocean|6.3
Feardotcom|3.3
Cirque du Freak: The Vampire's Assistant|5.9
Victor Frankenstein|6.0
Duplex|5.8
Soul Men|6.5
Raise the Titanic|4.7
Universal Soldier: The Return|4.1
Pandorum|6.8
Impostor|6.2
Extreme Ops|4.5
Just Visiting|5.8
Sunshine|7.3
A Thousand Words|5.9
Delgo|4.4
The Gunman|5.8
Alex Rider: Operation Stormbreaker|5.1
Disturbia|6.9
Hackers|6.2
The Hunting Party|6.9
The Hudsucker Proxy|7.3
The Warlords|7.1
Nomad: The Warrior|6.0
Snowpiercer|7.0
A Monster in Paris|6.8
The Last Shot|5.7
The Crow|7.6
Baahubali: The Beginning|8.4
The Time Traveler's Wife|7.1
Because I Said So|5.6
The Fast and the Furious|6.7
Frankenweenie|7.0
Serenity|8.0
Against the Ropes|5.3
Superman III|4.9
Grudge Match|6.4
Red Cliff|7.4
Sweet Home Alabama|6.1
The Ugly Truth|6.5
Sgt. Bilko|5.7
Spy Kids 2: Island of Lost Dreams|5.1
Star Trek: Generations|6.6
The Grandmaster|6.5
Water for Elephants|6.9
3rd Rock from the Sun|7.8
Dragon Nest: Warriors' Dawn|6.4
The Hurricane|7.6
Enough|5.6
Heartbreakers|6.2
Paul Blart: Mall Cop 2|4.4
Angel Eyes|5.6
Joe Somebody|5.5
The Ninth Gate|6.7
Extreme Measures|6.1
Rock Star|6.2
Precious|7.3
White Squall|6.6
The Thing|8.2
Riddick|6.4
Switchback|6.4
Texas Rangers|5.2
City of Ember|6.5
The Master|7.1
Virgin Territory|4.8
The Express|7.3
The 5th Wave|5.2
Creed|7.7
The Town|7.6
What to Expect When You're Expecting|5.7
Burn After Reading|7.0
Nim's Island|6.0
Rush|8.1
Magnolia|8.0
Cop Out|5.6
How to Be Single|6.1
Dolphin Tale|6.9
Twilight|5.2
John Q|7.0
Blue Streak|6.3
We're the Millers|7.0
Obitaemyy ostrov|5.3
Breakdown|6.9
Never Say Never Again|6.2
Hot Tub Time Machine|6.4
Dolphin Tale 2|6.4
Reindeer Games|5.7
A Man Apart|6.1
Aloha|5.4
Ghosts of Mississippi|6.7
Snow Falling on Cedars|6.8
The Rite|6.0
Gattaca|7.8
Isn't She Great|5.3
Space Chimps|4.5
Head of State|5.4
The Hangover|7.8
Ip Man 3|7.2
Austin Powers: The Spy Who Shagged Me|6.6
Batman|7.6
There Be Dragons|5.9
Lethal Weapon 3|6.7
The Blind Side|7.7
Rush Hour|5.8
Spy Kids|5.4
Horrible Bosses|6.9
True Grit|7.7
The Devil Wears Prada|6.8
Star Trek: The Motion Picture|6.4
Identity Thief|5.7
Cape Fear|7.3
21|6.8
Trainwreck|6.3
Guess Who|5.9
The English Patient|7.4
L.A. Confidential|8.3
Sky High|6.2
In & Out|6.3
Species|5.8
A Nightmare on Elm Street|7.5
The Cell|6.3
The Man in the Iron Mask|6.4
Secretariat|7.2
TMNT|6.3
Radio|6.9
Friends with Benefits|6.6
Neighbors 2: Sorority Rising|6.0
Saving Mr. Banks|7.5
Malcolm X|7.7
This Is 40|6.2
Old Dogs|5.4
Underworld: Rise of the Lycans|6.6
License to Wed|5.3
The Benchwarmers|5.6
Must Love Dogs|5.9
Donnie Brasco|7.8
Resident Evil|6.7
Poltergeist|7.4
The Ladykillers|6.2
Max Payne|5.4
In Time|6.7
The Back-up Plan|5.3
Something Borrowed|5.9
Hit the Floor|7.0
Black Knight|4.8
The Bad News Bears|7.3
Street Fighter|3.8
The Pianist|8.5
From Hell|6.8
The Nativity Story|6.8
House of Wax|5.3
Closer|7.3
J. Edgar|6.6
Mirrors|6.2
Queen of the Damned|5.2
Predator 2|6.2
Untraceable|6.2
Blast from the Past|6.6
Flash Gordon|6.4
Jersey Girl|6.2
Alex Cross|5.1
Midnight in the Garden of Good and Evil|6.6
Heist|6.1
Nanny McPhee Returns|6.1
Hoffa|6.6
The X Files: I Want to Believe|5.9
Ella Enchanted|6.3
Concussion|7.1
Abduction|5.0
Valiant|5.6
Wonder Boys|7.4
Superhero Movie|4.5
Broken City|6.2
Cursed|5.0
Premium Rush|6.5
Hot Pursuit|5.1
The Four Feathers|6.5
Parker|6.2
Wimbledon|6.3
Furry Vengeance|3.8
Bait|5.2
Krull|6.0
Lions for Lambs|6.2
Flight of the Intruder|5.7
Walk Hard: The Dewey Cox Story|6.7
The Shipping News|6.8
American Outlaws|6.0
The Young Victoria|7.3
Whiteout|5.5
The Tree of Life|6.7
Knock Off|4.8
Sabotage|5.7
The Order|5.1
Punisher: War Zone|6.0
Zoom|4.2
The Walk|7.4
Warriors of Virtue|4.6
A Good Year|6.9
Luther|8.6
Radio Flyer|6.9
Blood In, Blood Out|8.0
Smilla's Sense of Snow|6.4
Femme Fatale|6.3
Lion of the Desert|8.4
The Horseman on the Roof|7.1
Ride with the Devil|6.8
Biutiful|7.5
The Lovers|4.5
Bandidas|5.7
Black Water Transit|7.2
The Maze Runner|6.8
Unfinished Business|5.4
The Age of Innocence|7.2
The Fountain|7.3
Chill Factor|5.2
Stolen|5.5
Ponyo|7.7
The Longest Ride|7.1
The Astronaut's Wife|5.3
I Dreamed of Africa|5.6
Playing for Keeps|5.7
Mandela: Long Walk to Freedom|7.1
Reds|7.5
A Few Good Men|7.6
Exit Wounds|5.5
Big Momma's House|5.1
Thunder and the House of Magic|6.3
The Darkest Hour|4.9
Step Up Revolution|6.5
Snakes on a Plane|5.6
The Watcher|5.3
The Punisher|6.5
Goal! The Dream Begins|6.8
Safe|6.5
Pushing Tin|6.0
Star Wars: Episode VI - Return of the Jedi|8.4
Doomsday|6.0
The Reader|7.6
Wanderlust|5.6
Elf|6.9
Phenomenon|6.4
Snow Dogs|5.1
Scrooged|7.0
Nacho Libre|5.7
Bridesmaids|6.8
This Is the End|6.7
Stigmata|6.2
Men of Honor|7.2
Takers|6.2
The Big Wedding|5.6
Big Mommas: Like Father, Like Son|4.4
Source Code|7.5
Alive|7.1
The Number 23|6.4
The Young and Prodigious T.S. Spivet|7.1
1941|5.9
Dreamer: Inspired by a True Story|6.9
A History of Violence|7.5
Transporter 2|6.3
The Quick and the Dead|6.4
Laws of Attraction|5.9
Bringing Out the Dead|6.8
Repo Men|6.3
Dragon Wars: D-War|3.6
Bogus|5.3
The Incredible Burt Wonderstone|5.9
Cats Don't Dance|6.9
Cradle Will Rock|6.9
The Good German|6.1
George and the Dragon|5.7
Apocalypse Now|8.5
Going the Distance|6.3
Mr. Holland's Opus|7.3
Criminal|6.3
Out of Africa|7.2
Flight|7.3
Moonraker|6.3
The Grand Budapest Hotel|8.1
Hearts in Atlantis|6.9
Arachnophobia|6.3
Frequency|7.3
Ghostbusters|5.5
Vacation|6.1
Get Shorty|6.9
Chicago|7.2
Big Daddy|6.4
American Pie 2|6.4
Toy Story|8.3
Speed|7.2
The Vow|6.8
Extraordinary Measures|6.5
Remember the Titans|7.8
The Hunt for Red October|7.6
Lee Daniels' The Butler|7.2
Dodgeball: A True Underdog Story|6.7
The Addams Family|6.8
Ace Ventura: When Nature Calls|6.3
The Princess Diaries|6.2
The First Wives Club|6.2
Se7en|8.6
District 9|8.0
The SpongeBob SquarePants Movie|7.0
Mystic River|8.0
Million Dollar Baby|8.1
Analyze This|6.7
The Notebook|7.9
27 Dresses|6.1
Hannah Montana: The Movie|4.2
Rugrats in Paris: The Movie|6.1
The Prince of Tides|6.6
Legends of the Fall|7.5
Up in the Air|7.4
About Schmidt|7.2
Warm Bodies|6.9
Looper|7.4
Down to Earth|5.4
Babe|6.8
Hope Springs|6.3
Forgetting Sarah Marshall|7.2
Friday Night Lights|8.7
Four Brothers|6.9
Baby Mama|6.0
Hope Floats|5.9
Bride Wars|5.4
Without a Paddle|5.9
13 Going on 30|6.1
Midnight in Paris|7.7
The Nut Job|5.8
Blow|7.6
Message in a Bottle|6.1
Star Trek V: The Final Frontier|5.4
Like Mike|5.1
Naked Gun 33 1/3: The Final Insult|6.4
A View to a Kill|6.3
The Curse of the Were-Rabbit|7.5
P.S. I Love You|7.1
Racing Stripes|5.2
Atonement|7.8
Letters to Juliet|6.5
Black Rain|6.6
The Three Stooges|5.1
Corpse Bride|7.4
Glory Road|7.2
Sicario|7.6
Southpaw|7.5
Drag Me to Hell|6.6
The Age of Adaline|7.2
Secondhand Lions|7.6
Step Up 3D|6.2
Blue Crush|5.6
Stranger Than Fiction|7.6
30 Days of Night|6.6
The Cabin in the Woods|7.0
Meet the Spartans|2.7
Midnight Run|7.6
The Running Man|6.6
Little Shop of Horrors|6.9
Hanna|6.8
The Family|7.5
Mortal Kombat: Annihilation|3.7
Larry Crowne|6.1
Carrie|5.9
Take the Lead|6.7
Entourage|8.5
Gridiron Gang|6.9
What's the Worst That Could Happen?|5.5
9|7.1
Side Effects|7.1
The Prince and Me|5.9
Winnie the Pooh|7.3
Dumb and Dumberer: When Harry Met Lloyd|3.4
Bulworth|6.8
Get on Up|6.9
One True Thing|7.0
Virtuosity|5.5
My Super Ex-Girlfriend|5.1
Deliver Us from Evil|6.2
Sanctum|5.9
Little Black Book|5.2
The Five-Year Engagement|6.2
Mr 3000|5.5
The Next Three Days|7.4
Ultraviolet|4.4
Assault on Precinct 13|6.3
The Replacement Killers|6.1
Fled|5.3
Eight Legged Freaks|5.4
Love & Other Drugs|6.7
88 Minutes|5.9
North Country|7.3
The Whole Ten Yards|5.5
Splice|5.8
Howard the Duck|4.6
Pride and Glory|6.7
The Cave|5.1
Alex & Emma|5.6
Wicker Park|7.0
Fright Night|6.4
The New World|6.7
Wing Commander|4.1
In Dreams|5.5
Dragonball: Evolution|2.7
The Last Stand|6.4
Godsend|4.8
Chasing Liberty|6.1
Hoodwinked Too! Hood vs. Evil|4.8
An Unfinished Life|7.0
The Imaginarium of Doctor Parnassus|6.8
Barney's Version|7.3
Trapped|8.2
Runner Runner|5.6
Antitrust|6.1
Glory|7.9
Once Upon a Time in America|8.4
Dead Man Down|6.5
The Merchant of Venice|7.1
The Good Thief|6.6
Supercross|4.0
Miss Potter|7.0
The Promise|5.6
DOA: Dead or Alive|4.8
The Assassination of Jesse James by the Coward Robert Ford|7.5
1911|6.0
Little Nicholas|7.2
Wild Card|5.6
Machine Gun Preacher|6.8
Animals United|4.9
The Color of Freedom|7.1
United Passions|2.0
Grace of Monaco|5.7
A Warrior's Tail|4.1
Ripley's Game|6.7
Sausage Party|7.5
Pitch Perfect 2|6.5
Walk the Line|7.9
12 Monkeys|7.6
Keeping the Faith|6.4
The Borrowers|5.8
Frost/Nixon|7.7
Confessions of a Dangerous Mind|7.1
Serving Sara|5.3
The Boss|5.3
Cry Freedom|7.5
Mumford|6.9
Seed of Chucky|4.9
The Jacket|7.1
Aladdin|8.0
Straight Outta Compton|7.9
Indiana Jones and the Temple of Doom|7.6
The Rugrats Movie|5.9
Along Came a Spider|6.3
Florence Foster Jenkins|7.1
Once Upon a Time in Mexico|6.4
Die Hard|8.2
Role Models|6.9
The Big Short|7.8
Taking Woodstock|6.7
Miracle|7.5
Dawn of the Dead|7.4
The Wedding Planner|5.2
Harlock: Space Pirate|6.5
The Royal Tenenbaums|7.6
Identity|7.3
Last Vegas|6.6
For Your Eyes Only|6.8
Serendipity|6.9
Timecop|5.8
Zoolander|6.6
Safe Haven|6.7
Hocus Pocus|6.7
No Reservations|6.3
Kick-Ass|7.7
30 Minutes or Less|6.1
Dracula 2000|4.9
Alexander and the Terrible, Horrible, No Good, Very Bad Day|6.2
Pride & Prejudice|7.8
Blade Runner|8.2
Rob Roy|6.9
3 Days to Kill|6.2
We Own the Night|6.9
Lost Souls|4.8
Winged Migration|8.0
Just My Luck|5.3
Mystery, Alaska|6.7
The Spy Next Door|5.4
A Simple Wish|5.4
Ghosts of Mars|4.9
Our Brand Is Crisis|6.1
Pride and Prejudice and Zombies|5.8
Kundun|7.0
How to Lose Friends & Alienate People|6.5
Kick-Ass 2|6.6
Captain Alatriste: The Spanish Musketeer|6.1
Brick Mansions|5.7
Octopussy|6.6
Knocked Up|7.0
My Sister's Keeper|7.4
Welcome Home, Roscoe Jenkins|5.3
A Passage to India|7.4
Notes on a Scandal|7.4
Rendition|6.8
Limitless|7.9
Star Trek VI: The Undiscovered Country|7.2
Divine Secrets of the Ya-Ya Sisterhood|6.0
The Jungle Book|7.8
Kiss the Girls|6.6
The Blues Brothers|7.9
The Sisterhood of the Traveling Pants 2|6.2
Joyful Noise|5.7
About a Boy|7.1
Lake Placid|5.6
Lucky Number Slevin|7.8
The Right Stuff|7.9
Anonymous|6.9
The NeverEnding Story|7.4
Dark City|7.7
The Duchess|6.9
The Honeymooners|8.7
Return to Oz|6.7
The Newton Boys|6.0
Case 39|6.2
Suspect Zero|5.9
Martian Child|6.8
Spy Kids: All the Time in the World in 4D|3.6
Money Monster|6.7
Formula 51|6.3
Flawless|6.4
Mindhunters|6.4
What Just Happened|5.7
The Statement|6.2
The Magic Flute|6.6
Paul Blart: Mall Cop|5.2
Freaky Friday|6.1
The 40-Year-Old Virgin|7.1
Shakespeare in Love|7.2
A Walk Among the Tombstones|6.5
Kindergarten Cop|6.0
Pineapple Express|7.0
Ever After: A Cinderella Story|7.0
Open Range|7.5
Flatliners|6.6
It's Always Sunny in Philadelphia|8.8
A Bridge Too Far|7.4
Red Eye|6.5
Final Destination 2|6.2
O Brother, Where Art Thou?|7.8
Legion|5.2
Pain & Gain|6.5
In Good Company|6.5
Clockstoppers|5.2
Silverado|7.2
Brothers|7.1
Agent Cody Banks 2: Destination London|4.5
New Year's Eve|5.7
Original Sin|6.0
The Raven|6.4
Welcome to Mooseport|5.2
Highlander: The Final Dimension|4.3
Blood and Wine|6.1
Snow White: A Tale of Terror|6.3
The Curse of the Jade Scorpion|6.8
Accidental Love|4.0
Flipper|5.2
Self/less|6.5
The Constant Gardener|7.5
The Passion of the Christ|7.1
Mrs. Doubtfire|6.9
Rain Man|8.0
Gran Torino|8.2
W.|6.4
Taken|7.9
The Best of Me|6.7
The Bodyguard|6.1
Schindler's List|8.9
The Help|8.1
The Fifth Estate|6.2
Scooby-Doo 2: Monsters Unleashed|4.9
Viy|5.4
Freddy vs. Jason|5.8
The Face of an Angel|4.7
Jimmy Neutron: Boy Genius|6.0
Cloverfield|7.0
Teenage Mutant Ninja Turtles II: The Secret of the Ooze|6.0
The Untouchables|7.9
No Country for Old Men|8.1
Ride Along|6.2
Bridget Jones's Diary|6.7
Chocolat|7.3
Legally Blonde 2: Red, White & Blonde|4.6
Parental Guidance|6.1
No Strings Attached|6.2
Tombstone|7.8
Romeo Must Die|6.1
The Omen|7.6
Final Destination 3|5.8
The Lucky One|6.5
Bridge to Terabithia|7.2
Finding Neverland|7.8
A Madea Christmas|4.7
The Grey|6.8
Hide and Seek|5.9
Anchorman: The Legend of Ron Burgundy|7.2
Goodfellas|8.7
Agent Cody Banks|5.0
Nanny McPhee|6.6
Scarface|8.3
Nothing to Lose|6.7
The Last Emperor|7.8
Contraband|6.5
Money Talks|6.1
There Will Be Blood|8.1
The Wild Thornberrys Movie|5.2
Rugrats Go Wild|5.6
Undercover Brother|5.8
The Sisterhood of the Traveling Pants|6.6
Kiss of the Dragon|6.6
The House Bunny|5.5
Beauty Shop|5.5
Million Dollar Arm|7.0
The Giver|6.5
What a Girl Wants|5.8
Jeepers Creepers II|5.6
Good Luck Chuck|5.6
Cradle 2 the Grave|5.8
The Hours|7.6
She's the Man|6.4
Mr. Bean's Holiday|6.3
Anacondas: The Hunt for the Blood Orchid|4.6
Blood Ties|6.5
August Rush|7.5
Elizabeth|7.5
Bride of Chucky|5.3
Tora! Tora! Tora!|7.5
Spice World|3.3
The Sitter|5.7
Dance Flick|3.5
The Shawshank Redemption|9.3
Crocodile Dundee in Los Angeles|4.8
Kingpin|6.9
The Gambler|6.0
August: Osage County|7.3
Ice Princess|6.0
A Lot Like Love|6.6
Eddie the Eagle|7.5
He Got Game|6.9
Don Juan DeMarco|6.8
Shaun the Sheep|8.3
Dear John|6.3
The Losers|6.4
Don't Be Afraid of the Dark|5.6
War|6.3
Punch-Drunk Love|7.3
EuroTrip|6.6
Half Past Dead|4.6
Unaccompanied Minors|5.1
Bright Lights, Big City|5.6
The Adventures of Pinocchio|5.3
The Greatest Game Ever Played|7.5
The Box|5.6
The Ruins|5.9
The Next Best Thing|4.7
My Soul to Take|4.8
The Girl Next Door|6.8
Maximum Risk|5.4
Stealing Harvard|5.1
Legend|7.0
Hot Rod|6.7
Shark Night 3D|4.0
Angela's Ashes|7.3
Draft Day|6.8
Lifeforce|6.1
The Powerpuff Girls|7.2
The Conspirator|7.0
Lords of Dogtown|7.1
The 33|6.9
Big Trouble in Little China|7.3
A Perfect Plan|6.3
Warrior|8.2
Michael Collins|7.1
Gettysburg|7.7
Stop-Loss|6.5
Abandon|4.9
Brokedown Palace|6.4
The Possession|5.9
Mrs. Winterbourne|6.2
Straw Dogs|5.8
The Hoax|6.7
Stone Cold|5.9
The Road|7.3
Sheena|4.8
Underclassman|4.1
Say It Isn't So|4.9
The World's Fastest Indian|7.9
Snakes on a Plane|5.6
Tank Girl|5.2
King's Ransom|4.1
Blindness|6.6
BloodRayne|2.9
Carnage|7.2
Where the Truth Lies|6.5
Cirque du Soleil: Worlds Away|6.8
Without Limits|7.2
Me and Orson Welles|6.8
The Best Offer|7.8
Bad Lieutenant: Port of Call New Orleans|6.7
A Turtle's Tale: Sammy's Adventures|6.1
Little White Lies|7.1
Love Ranch|5.7
The True Story of Puss'N Boots|2.9
Space Dogs|5.2
The Counselor|5.3
Ironclad|6.2
Waterloo|7.3
Kung Fu Killer|6.5
Red Sky|4.1
Dangerous Liaisons|7.7
On the Road|6.1
Star Trek IV: The Voyage Home|7.3
Rocky Balboa|7.2
Point Break|5.3
Scream 2|6.1
Jane Got a Gun|5.8
Think Like a Man Too|5.7
The Whole Nine Yards|6.7
Footloose|6.5
Old School|7.2
The Fisher King|7.6
I Still Know What You Did Last Summer|4.6
Return to Me|6.9
Zack and Miri Make a Porno|6.6
Nurse Betty|6.3
The Men Who Stare at Goats|6.2
Double Take|5.3
Girl, Interrupted|7.3
Win a Date with Tad Hamilton!|5.6
Muppets from Space|6.2
The Wiz|5.2
Ready to Rumble|5.3
Play It to the Bone|5.4
I Don't Know How She Does It|4.9
Piranha 3D|5.5
Beyond the Sea|6.7
Meet the Deedles|3.9
The Princess and the Cobbler|7.2
The Bridge of San Luis Rey|5.1
Faster|6.5
Howl's Moving Castle|8.2
Zombieland|7.7
King Kong|7.2
The Waterboy|6.1
Star Wars: Episode V - The Empire Strikes Back|8.8
Bad Boys|6.8
The Naked Gun 2½: The Smell of Fear|6.8
Final Destination|6.7
The Ides of March|7.1
Pitch Black|7.1
Someone Like You...|6.1
Her|8.0
Eddie the Eagle|7.5
Joy Ride|6.6
The Adventurer: The Curse of the Midas Box|5.4
Anywhere But Here|6.1
Chasing Liberty|6.1
The Crew|5.6
Haywire|5.8
Jaws: The Revenge|2.8
Marvin's Room|6.7
The Longshots|5.1
The End of the Affair|7.2
Harley Davidson and the Marlboro Man|6.0
In the Valley of Elah|7.2
Coco Before Chanel|6.7
Forsaken|6.3
Chéri|6.2
Rogue|6.8
Vanity Fair|6.2
Bodyguards and Assassins|6.9
1408|6.8
Spaceballs|7.1
The Water Diviner|7.1
Ghost|7.0
There's Something About Mary|7.1
The Santa Clause|6.4
The Rookie|7.0
The Game Plan|6.2
The Bridges of Madison County|7.5
The Animal|4.8
Gandhi|8.1
The Hundred-Foot Journey|7.3
The Net|5.8
I Am Sam|7.6
Son of God|5.6
Underworld|7.0
Derailed|6.6
The Informant!|6.5
Shadowlands|7.4
Deuce Bigalow: European Gigolo|4.6
Delivery Man|6.4
Victor Frankenstein|6.0
Our Kind of Traitor|6.4
Saving Silverman|5.9
Diary of a Wimpy Kid: Dog Days|6.4
Summer of Sam|6.6
Jay and Silent Bob Strike Back|6.9
The Island|6.9
The Glass House|5.8
Hail, Caesar!|6.4
Josie and the Pussycats|5.3
Homefront|6.5
The Little Vampire|5.7
I Heart Huckabees|6.7
RoboCop 3|3.9
Megiddo: The Omega Code 2|4.1
Darling Lili|6.2
Dudley Do-Right|3.8
The Transporter Refueled|5.1
The Libertine|6.4
Black Book|7.8
Joyeux Noel|7.8
Hit and Run|6.1
Mad Money|5.8
Before I Go to Sleep|6.3
Sorcerer|7.7
Stone|5.4
Molière|7.3
Out of the Furnace|6.8
Michael Clayton|7.3
My Fellow Americans|6.5
Arlington Road|7.2
Underdogs|6.7
To Rome with Love|6.3
Firefox|5.9
South Park: Bigger Longer & Uncut|7.8
Death at a Funeral|7.4
Teenage Mutant Ninja Turtles III|4.8
Hardball|6.3
Silver Linings Playbook|7.8
Freedom Writers|7.5
For Colored Girls|6.0
The Transporter|6.8
Never Back Down|6.6
The Rage: Carrie 2|4.6
The Bachelor|2.9
Away We Go|7.1
Swing Vote|6.1
Moonlight Mile|6.7
Tinker Tailor Soldier Spy|7.1
Molly|5.8
The Beaver|6.7
The Best Little Whorehouse in Texas|5.8
eXistenZ|6.8
Raiders of the Lost Ark|8.5
Home Alone 2: Lost in New York|6.6
Close Encounters of the Third Kind|7.7
Pulse|4.7
Beverly Hills Cop II|6.4
Bringing Down the House|5.5
The Silence of the Lambs|8.6
Wayne's World|7.0
Jackass 3D|7.1
Jaws 2|5.7
Beverly Hills Chihuahua|3.7
The Conjuring|7.5
Are We There Yet?|4.6
Tammy|4.9
Disturbia|6.9
School of Rock|7.1
Mortal Kombat|5.8
Wicker Park|7.0
White Chicks|5.4
The Descendants|7.3
Holes|7.1
The Last Song|5.8
12 Years a Slave|8.1
Drumline|5.7
Why Did I Get Married Too?|4.4
Edward Scissorhands|7.9
Me Before You|7.6
Madea's Witness Protection|4.8
The French Connection|7.8
Bad Moms|6.7
Date Movie|2.7
Return to Never Land|5.8
Selma|7.5
